"ID","Vehicles"
20170701001,70.07315307381
20170701011,63.1205974877928
20170701021,45.2414551175662
20170701031,37.2353687742137
20170701041,31.3602725134745
20170701051,28.5177001251952
20170701061,30.2520697588834
20170701071,35.4292139373374
20170701081,42.5019795414169
20170701091,44.921789583876
20170701101,59.7965745437478
20170701111,68.6501186812427
20170701121,65.2352120488631
20170701131,61.5749217095781
20170701141,62.0489744450784
20170701151,63.5082188780668
20170701161,61.5440112446602
20170701171,60.646363805583
20170701181,62.8872722592973
20170701191,73.5545515876677
20170701201,75.5267464832917
20170701211,75.8330359008897
20170701221,75.8877496290959
20170701231,73.1487768644713
20170702001,47.8210303146078
20170702011,40.2552944371807
20170702021,31.4086991762087
20170702031,28.3459378227614
20170702041,24.7576009271322
20170702051,24.2888780968827
20170702061,23.5512665884323
20170702071,28.0488351049616
20170702081,32.0481791440168
20170702091,41.413595924187
20170702101,56.3369943111498
20170702111,63.3261144784168
20170702121,62.3284491999542
20170702131,56.5298190456015
20170702141,61.7437468742967
20170702151,59.6313195861279
20170702161,58.4442323130293
20170702171,67.0674266122757
20170702181,72.8960198535364
20170702191,77.277409739254
20170702201,72.6265068107455
20170702211,69.3749898175018
20170702221,66.9961328897029
20170702231,69.2386017261585
20170703001,64.3958250022282
20170703011,51.8022763289642
20170703021,43.4550345763529
20170703031,35.8215830806101
20170703041,37.8928420922549
20170703051,37.4241192620054
20170703061,40.241780095532
20170703071,46.0013691892472
20170703081,53.825460627795
20170703091,61.9243190767066
20170703101,88.6160456648348
20170703111,100.665607073631
20170703121,102.271697397809
20170703131,95.4814228040018
20170703141,102.559989790565
20170703151,100.764722063934
20170703161,99.0900926639695
20170703171,98.8559443202709
20170703181,105.426113482984
20170703191,107.967587703348
20170703201,106.526659696986
20170703211,99.7133391581952
20170703221,93.9108300473512
20170703231,87.3654214856619
20170704001,85.9048887049197
20170704011,71.5078292929284
20170704021,62.85437785152
20170704031,55.2433806630479
20170704041,49.4094822091387
20170704051,48.3453641448213
20170704061,51.1630249783479
20170704071,56.8556885643675
20170704081,64.6797800029153
20170704091,72.6680480425641
20170704101,98.7385808760339
20170704111,110.788142284831
20170704121,111.555820453574
20170704131,105.481346912772
20170704141,113.054090495876
20170704151,111.065651584183
20170704161,110.284184145877
20170704171,111.842328517893
20170704181,115.315537659012
20170704191,118.211921319945
20170704201,116.210651473492
20170704211,107.966039907647
20170704221,101.499205128524
20170704231,94.9537965668347
20170705001,83.8974509840328
20170705011,69.5003915720415
20170705021,60.8469401306332
20170705031,52.4133019770894
20170705041,46.5382057163502
20170705051,45.5947808103743
20170705061,48.4124416439009
20170705071,53.5895858223549
20170705081,60.6623514264345
20170705091,68.6506194660832
20170705101,94.7211522995531
20170705111,106.858568495891
20170705121,108.084145916954
20170705131,101.764852423225
20170705141,109.106392295402
20170705151,107.117953383709
20170705161,105.345116532569
20170705171,106.517317300498
20170705181,110.837151363788
20170705191,114.512539393204
20170705201,112.520717373395
20170705211,103.581706815403
