"ID","Vehicles"
20170701001,65.2533032994151
20170701011,56.33541600161
20170701021,48.1966723048642
20170701031,33.6822976335433
20170701041,30.3454511313346
20170701051,29.1313247852245
20170701061,30.5046058353557
20170701071,34.157924099098
20170701081,40.6595979539843
20170701091,40.700729093787
20170701101,63.1967819483606
20170701111,65.9052009912589
20170701121,65.8896997135919
20170701131,59.9546872915417
20170701141,60.00786143087
20170701151,60.5600048949464
20170701161,57.6609692070372
20170701171,58.2960306818807
20170701181,63.7078374942235
20170701191,67.3547269428379
20170701201,70.887401220269
20170701211,71.0353059294267
20170701221,69.0199039014313
20170701231,68.5436952953824
20170702001,50.016066917296
20170702011,38.6849009311582
20170702021,29.6858003675891
20170702031,20.4135975477391
20170702041,18.9796071718071
20170702051,19.1706924149662
20170702061,20.5304614400661
20170702071,26.2182972067674
20170702081,29.8729642651209
20170702091,38.4989341928299
20170702101,51.697750475476
20170702111,55.7345562787907
20170702121,60.5063525874982
20170702131,53.8494243201492
20170702141,55.6736150926247
20170702151,58.4841137943539
20170702161,55.5877972149565
20170702171,60.7854372548894
20170702181,66.0062245577924
20170702191,74.358581424838
20170702201,74.8144224501835
20170702211,69.1617771761458
20170702221,64.2113806392119
20170702231,63.9167433391626
20170703001,71.8742021744721
20170703011,57.3183099091004
20170703021,52.1954851552079
20170703031,42.9232823353579
20170703041,41.4892919594259
20170703051,41.6803772025851
20170703061,43.6433633810916
20170703071,49.9866125053109
20170703081,55.96179065456
20170703091,64.5877605822689
20170703101,93.9437848348964
20170703111,100.560081294461
20170703121,105.331877603168
20170703131,98.674949335819
20170703141,101.806181543524
20170703151,102.629408044411
20170703161,97.2573114959901
20170703171,99.0656213696313
20170703181,104.187261666596
20170703191,108.168227163691
20170703201,105.293500218495
20170703211,98.4114469236094
20170703221,95.2765510325191
20170703231,90.6605447053375
20170704001,81.1259969654072
20170704011,70.2220765721739
20170704021,62.7707581105697
20170704031,50.584506322847
20170704041,47.1723999240484
20170704051,47.3634851672075
20170704061,49.3264713457141
20170704071,55.0249088722703
20170704081,61.0000870215194
20170704091,69.6260569492282
20170704101,96.798675737898
20170704111,103.414972197462
20170704121,108.430633006864
20170704131,101.977070194374
20170704141,103.719995504331
20170704151,104.072757456286
20170704161,99.3055812298215
20170704171,100.692086722846
20170704181,105.813727019811
20170704191,109.740902995976
20170704201,107.063164209905
20170704211,100.181930489483
20170704221,97.3579543908463
20170704231,92.7419480636647
20170705001,80.6302209614759
20170705011,69.7263005682426
20170705021,61.5875568714969
20170705031,49.4013050837741
20170705041,45.9891986849756
20170705051,45.7941443255434
20170705061,47.75713050405
20170705071,53.4555680306062
20170705081,59.1966725722005
20170705091,67.8226424999094
20170705101,94.9952612885792
20170705111,101.351553837897
20170705121,106.501352412634
20170705131,100.047789600144
20170705141,102.653401216097
20170705151,103.006163168053
20170705161,98.5332779796093
20170705171,99.5597506396743
20170705181,102.753273752749
20170705191,106.285275275241
20170705201,102.424450685355
20170705211,96.3991607425018
20170705221,94.0405757388072
20170705231,89.3718005226465
20170706001,81.7891876070371
20170706011,70.7310095149675
20170706021,63.151020426394
20170706031,50.9647686386712
20170706041,47.5526622398726
20170706051,47.3576078804405
